ID,Weekly_Sales
32_35_2012-11-23,2205.170400000001
32_36_2012-11-23,1544.231700000001
32_37_2012-11-23,3382.3583999999987
32_38_2012-11-23,64205.6004
32_40_2012-11-23,58180.36439999997
32_41_2012-11-23,4448.4883
32_42_2012-11-23,6457.742500000002
32_44_2012-11-23,7575.937299999998
32_45_2012-11-23,23.794400000000028
32_46_2012-11-23,26163.61870000001
32_49_2012-11-23,4916.609099999999
32_52_2012-11-23,3366.8633999999997
32_54_2012-11-23,42.589600000000026
32_55_2012-11-23,45755.60139999998
32_56_2012-11-23,1459.9823
32_58_2012-11-23,3880.79
32_59_2012-11-23,1271.2601000000009
32_60_2012-11-23,412.9857000000003
32_67_2012-11-23,8858.944600000004
32_71_2012-11-23,9578.165499999997
32_72_2012-11-23,309277.04600000003
32_74_2012-11-23,21983.07149999998
32_79_2012-11-23,15413.059100000002
32_80_2012-11-23,16859.72690000002
32_81_2012-11-23,17049.105499999994
32_82_2012-11-23,20697.642900000006
32_83_2012-11-23,3452.8021999999987
32_85_2012-11-23,2424.0015000000003
32_87_2012-11-23,8979.269200000002
32_90_2012-11-23,76900.10220000008
32_91_2012-11-23,48199.914899999996
32_92_2012-11-23,137139.62780000013
32_93_2012-11-23,37530.98750000002
32_94_2012-11-23,49476.719499999985
32_95_2012-11-23,82498.3628
32_96_2012-11-23,10963.205400000003
32_97_2012-11-23,17227.429700000008
32_98_2012-11-23,12167.830100000006
32_99_2012-11-23,3370.6012000000005
32_1_2012-11-30,30796.05609999998
32_2_2012-11-30,50641.378500000006
32_3_2012-11-30,13933.4005
32_4_2012-11-30,35963.793000000005
32_5_2012-11-30,54289.98550000004
32_6_2012-11-30,12640.884399999999
32_7_2012-11-30,72301.68389999999
32_8_2012-11-30,28198.98969999998
32_9_2012-11-30,18474.797399999992
32_10_2012-11-30,21037.9053
32_11_2012-11-30,18908.7279
32_12_2012-11-30,2704.6422
32_13_2012-11-30,29262.99629999997
32_14_2012-11-30,33875.289699999994
32_16_2012-11-30,3581.8253999999997
32_17_2012-11-30,14213.692999999992
32_18_2012-11-30,25736.5657
32_19_2012-11-30,2231.9166999999998
32_20_2012-11-30,4752.788699999997
32_21_2012-11-30,5786.454900000002
32_22_2012-11-30,14644.412999999999
32_23_2012-11-30,23732.668400000013
32_24_2012-11-30,6744.869900000003
32_25_2012-11-30,8419.958400000005
32_26_2012-11-30,7165.867699999997
32_27_2012-11-30,2490.7911000000017
32_28_2012-11-30,1007.7081000000002
32_29_2012-11-30,4472.421499999998
32_30_2012-11-30,1842.9203999999997
32_31_2012-11-30,2905.266700000002
32_32_2012-11-30,7282.414699999999
32_33_2012-11-30,8023.056700000003
32_34_2012-11-30,11999.710499999997
32_35_2012-11-30,2025.282600000001
32_36_2012-11-30,1450.5649000000005
32_37_2012-11-30,3535.3373999999994
32_38_2012-11-30,65071.12450000001
32_40_2012-11-30,60364.40310000002
32_41_2012-11-30,4418.7224
32_42_2012-11-30,6264.557899999997
32_44_2012-11-30,4817.648299999998
32_45_2012-11-30,24.51990000000001
32_46_2012-11-30,26551.99080000001
32_49_2012-11-30,5231.580799999999
32_52_2012-11-30,3156.6244
32_54_2012-11-30,34.57860000000002
32_55_2012-11-30,33569.30689999999
32_56_2012-11-30,1101.4810000000002
32_58_2012-11-30,2396.45
32_59_2012-11-30,1033.1548000000005
32_60_2012-11-30,489.5260000000002
32_67_2012-11-30,9605.798299999999
32_71_2012-11-30,7182.805
32_72_2012-11-30,135594.79439999993
32_74_2012-11-30,13798.361399999994
32_79_2012-11-30,15240.335500000005
32_80_2012-11-30,16701.668800000014
32_81_2012-11-30,16893.988999999987
32_82_2012-11-30,21055.7151
32_83_2012-11-30,3146.9876
32_85_2012-11-30,2713.162399999999
32_87_2012-11-30,9572.605500000007
32_90_2012-11-30,75284.86020000008
32_91_2012-11-30,47885.06820000002
32_92_2012-11-30,130734.7128
32_93_2012-11-30,35687.2465
32_94_2012-11-30,45564.56409999999
32_95_2012-11-30,80516.56759999997
32_96_2012-11-30,2263.0917
32_97_2012-11-30,16673.199600000004
32_98_2012-11-30,9767.407300000006
32_99_2012-11-30,3104.096400000001
32_1_2012-12-07,29103.800099999997
32_2_2012-12-07,50948.45390000001
32_3_2012-12-07,13375.254200000014
32_4_2012-12-07,32939.600699999995
32_5_2012-12-07,36140.72539999999
32_6_2012-12-07,4025.5497000000037
32_7_2012-12-07,69058.8075
32_8_2012-12-07,27555.83879999998
32_9_2012-12-07,15525.983199999999
32_10_2012-12-07,20574.9249
32_11_2012-12-07,21099.6879
32_12_2012-12-07,2702.767700000001
32_13_2012-12-07,29596.10719999998
32_14_2012-12-07,24080.733800000013
32_16_2012-12-07,2568.7202999999995
32_17_2012-12-07,12882.615099999994
32_18_2012-12-07,46836.07490000006
32_19_2012-12-07,2202.9187000000006
32_20_2012-12-07,4405.213699999998
32_21_2012-12-07,5153.744800000001
32_22_2012-12-07,10083.957700000004
32_23_2012-12-07,27012.721700000006
32_24_2012-12-07,7514.667199999996
32_25_2012-12-07,9862.690700000001
32_26_2012-12-07,8482.764299999995
32_27_2012-12-07,2558.7597000000014
32_28_2012-12-07,1117.3023000000012
32_29_2012-12-07,5017.372199999999
32_30_2012-12-07,1986.2130999999988
32_31_2012-12-07,4070.128300000003
32_32_2012-12-07,7515.191999999996
32_33_2012-12-07,7663.691200000004
32_34_2012-12-07,11677.453300000001
32_35_2012-12-07,2121.8090000000007
32_36_2012-12-07,1943.9771999999998
32_37_2012-12-07,3261.0113000000024
32_38_2012-12-07,67057.07179999999
32_40_2012-12-07,59126.39249999999
32_41_2012-12-07,4635.184600000002
32_42_2012-12-07,6166.9236999999985
32_44_2012-12-07,6391.081499999993
32_45_2012-12-07,24.609600000000015
32_46_2012-12-07,29321.53419999998
32_49_2012-12-07,3395.253400000001
32_52_2012-12-07,2758.5027000000014
32_54_2012-12-07,32.08260000000002
32_55_2012-12-07,15322.758399999992
32_56_2012-12-07,2757.3071999999984
32_58_2012-12-07,3031.635
32_59_2012-12-07,1709.5243999999993
32_60_2012-12-07,883.8000000000008
32_67_2012-12-07,15572.633300000001
32_71_2012-12-07,5098.482300000001
32_72_2012-12-07,52895.86670000003
32_74_2012-12-07,12563.339000000005
32_79_2012-12-07,15401.304900000006
32_80_2012-12-07,17452.930900000014
32_81_2012-12-07,17997.049699999996
32_82_2012-12-07,26306.22689999999
32_83_2012-12-07,3649.3925000000013
32_85_2012-12-07,3734.9438999999998
32_87_2012-12-07,7925.8955
32_90_2012-12-07,69476.80730000006
32_91_2012-12-07,48860.2151
32_92_2012-12-07,120206.9592
32_93_2012-12-07,31775.826600000015
32_94_2012-12-07,45220.99409999998
32_95_2012-12-07,84061.9134
32_96_2012-12-07,8473.58599999999
32_97_2012-12-07,17882.170699999988
32_98_2012-12-07,9889.812899999995
32_99_2012-12-07,852.5708
32_1_2012-12-14,42305.18340000002
32_2_2012-12-14,54721.15880000003
32_3_2012-12-14,17526.376000000004
32_4_2012-12-14,31298.303499999995
32_5_2012-12-14,48068.1714
32_6_2012-12-14,8668.9464
32_7_2012-12-14,103131.83630000001
32_8_2012-12-14,28432.932699999972
32_9_2012-12-14,18371.116699999988
32_10_2012-12-14,22108.713200000017
32_11_2012-12-14,20014.067799999997
32_12_2012-12-14,2718.7778000000008
32_13_2012-12-14,29624.913099999976
32_14_2012-12-14,32007.84090000004
32_16_2012-12-14,2848.3434000000007
32_17_2012-12-14,16449.978900000013
32_18_2012-12-14,40490.64420000001
32_19_2012-12-14,1981.2215000000008
32_20_2012-12-14,4283.757399999998
32_21_2012-12-14,6676.940899999995
32_22_2012-12-14,12554.171500000002
32_23_2012-12-14,28794.746699999963
32_24_2012-12-14,8459.852599999998
32_25_2012-12-14,9797.036399999997
32_26_2012-12-14,9274.204299999994
32_27_2012-12-14,2975.5903
32_28_2012-12-14,1091.7894000000006
32_29_2012-12-14,5919.4501
32_30_2012-12-14,1776.0979000000007
32_31_2012-12-14,4273.050500000003
32_32_2012-12-14,9904.1723
32_33_2012-12-14,8866.22060000001
32_34_2012-12-14,11152.985900000003
32_35_2012-12-14,2154.1999
32_36_2012-12-14,1884.5836000000004
32_37_2012-12-14,3284.7243999999996
32_38_2012-12-14,68499.01090000001
32_40_2012-12-14,59597.948500000006
32_41_2012-12-14,5338.843499999997
32_42_2012-12-14,6359.592699999997
32_44_2012-12-14,7937.107099999999
32_45_2012-12-14,29.6848
32_46_2012-12-14,32963.3175
32_49_2012-12-14,4176.729799999999
32_52_2012-12-14,3140.4034
32_54_2012-12-14,46.19030000000005
32_55_2012-12-14,27338.792400000017
32_56_2012-12-14,2088.715099999998
32_58_2012-12-14,2666.575
32_59_2012-12-14,1806.084900000001
32_60_2012-12-14,1047.4860000000006
32_67_2012-12-14,19234.389399999985
32_71_2012-12-14,5764.350799999998
32_72_2012-12-14,64721.59690000001
32_74_2012-12-14,13186.471900000004
32_79_2012-12-14,16570.651300000012
32_80_2012-12-14,18524.13850000001
32_81_2012-12-14,17946.372700000007
32_82_2012-12-14,39179.2467
32_83_2012-12-14,3835.2487000000024
32_85_2012-12-14,6423.490700000006
32_87_2012-12-14,8006.8709
32_90_2012-12-14,70243.2137
32_91_2012-12-14,49042.37700000001
32_92_2012-12-14,121437.418
32_93_2012-12-14,31942.5352
32_94_2012-12-14,43170.52809999997
32_95_2012-12-14,82568.65519999998
32_96_2012-12-14,1911.9217999999978
32_97_2012-12-14,17695.83229999999
32_98_2012-12-14,10839.668099999999
32_99_2012-12-14,1191.7776999999999
32_1_2012-12-21,49887.00920000003
32_2_2012-12-21,62530.79240000005
32_3_2012-12-21,18438.7204
32_4_2012-12-21,33919.648699999976
32_5_2012-12-21,63582.01630000002
32_6_2012-12-21,11440.527100000008
32_7_2012-12-21,151084.4750999999
32_8_2012-12-21,33994.98969999999
32_9_2012-12-21,25953.181299999993
32_10_2012-12-21,24942.286
32_11_2012-12-21,22662.426099999986
32_12_2012-12-21,2736.7110000000002
32_13_2012-12-21,30160.7189
32_14_2012-12-21,44200.8296
32_16_2012-12-21,3143.526900000001
32_17_2012-12-21,20426.10660000002
32_18_2012-12-21,37463.59200000001
32_19_2012-12-21,2060.0383000000006
32_20_2012-12-21,4723.606399999998
32_21_2012-12-21,7387.189199999998
32_22_2012-12-21,17982.084199999998
32_23_2012-12-21,42581.645299999946
32_24_2012-12-21,10133.056900000001
32_25_2012-12-21,12910.748099999995
32_26_2012-12-21,11908.468399999998
32_27_2012-12-21,4245.603199999998
32_28_2012-12-21,1091.4127000000005
32_29_2012-12-21,8392.987599999999
32_30_2012-12-21,2012.970400000001
32_31_2012-12-21,5331.889
32_32_2012-12-21,21867.217300000008
32_33_2012-12-21,11404.023499999992
32_34_2012-12-21,13614.285600000001
32_35_2012-12-21,2629.114199999999
32_36_2012-12-21,2177.5472000000004
32_37_2012-12-21,3172.2589999999996
32_38_2012-12-21,67902.97140000001
32_40_2012-12-21,60950.06620000002
32_41_2012-12-21,5419.2563999999975
32_42_2012-12-21,6546.8068
32_44_2012-12-21,9092.758500000009
32_45_2012-12-21,21.671800000000026
32_46_2012-12-21,38446.44660000001
32_47_2012-12-21,135.3827
32_49_2012-12-21,4407.753099999999
32_52_2012-12-21,3274.363999999999
32_54_2012-12-21,48.44480000000005
32_55_2012-12-21,29138.12270000001
32_56_2012-12-21,1474.2853999999988
32_58_2012-12-21,2600.31
32_59_2012-12-21,1948.6854000000008
32_60_2012-12-21,1071.78
32_67_2012-12-21,21840.718099999984
32_71_2012-12-21,7104.161599999997
32_72_2012-12-21,102705.78419999997
32_74_2012-12-21,14768.81739999999
32_79_2012-12-21,16715.403100000014
32_80_2012-12-21,19537.243099999992
32_81_2012-12-21,18520.267199999995
32_82_2012-12-21,47194.21810000001
32_83_2012-12-21,4975.762000000001
32_85_2012-12-21,6804.389100000003
32_87_2012-12-21,8387.598100000001
32_90_2012-12-21,75336.91820000006
32_91_2012-12-21,49968.71689999998
32_92_2012-12-21,120970.01060000004
32_93_2012-12-21,35832.77460000005
32_94_2012-12-21,49500.795
32_95_2012-12-21,87500.78340000001
32_96_2012-12-21,4525.038999999997
32_97_2012-12-21,19895.232500000024
32_98_2012-12-21,12355.927100000006
32_99_2012-12-21,927.8218999999999
32_1_2012-12-28,19979.9701
32_2_2012-12-28,51938.695399999975
32_3_2012-12-28,11530.6677
32_4_2012-12-28,33108.188599999994
32_5_2012-12-28,61122.100499999986
32_6_2012-12-28,12492.527200000002
32_7_2012-12-28,63146.89640000003
32_8_2012-12-28,26079.88549999997
32_9_2012-12-28,20915.383999999987
32_10_2012-12-28,24691.151199999997
32_11_2012-12-28,20094.854499999994
32_12_2012-12-28,2118.591700000001
32_13_2012-12-28,26432.100800000004
32_14_2012-12-28,37382.766799999976
32_16_2012-12-28,3689.295
32_17_2012-12-28,15873.943200000005
32_18_2012-12-28,31243.9174
32_19_2012-12-28,2024.5698000000004
32_20_2012-12-28,4243.9556999999995
32_21_2012-12-28,5640.982200000001
32_22_2012-12-28,15477.472300000001
32_23_2012-12-28,26288.560799999996
32_24_2012-12-28,7401.339599999996
32_25_2012-12-28,10500.963800000001
32_26_2012-12-28,9596.337400000004
32_27_2012-12-28,1588.6353000000004
32_28_2012-12-28,843.3835000000006
32_29_2012-12-28,5116.109199999998
32_30_2012-12-28,1855.5314
32_31_2012-12-28,2888.8153000000016
32_32_2012-12-28,10086.159299999994
32_33_2012-12-28,5036.047700000002
32_34_2012-12-28,11238.266000000001
32_35_2012-12-28,1735.6222000000012
32_36_2012-12-28,1835.2408000000007
32_37_2012-12-28,3415.895099999999
32_38_2012-12-28,62851.65490000001
32_40_2012-12-28,56623.98400000003
32_41_2012-12-28,5311.525299999999
32_42_2012-12-28,6341.767200000007
32_44_2012-12-28,6890.911900000004
32_45_2012-12-28,33.24639999999999
32_46_2012-12-28,33376.505000000005
32_49_2012-12-28,5705.0813
32_52_2012-12-28,2873.6213000000025
32_55_2012-12-28,32420.53219999997
32_56_2012-12-28,1275.1937
32_58_2012-12-28,2193.975
32_59_2012-12-28,2916.051199999998
32_60_2012-12-28,268.57599999999996
32_67_2012-12-28,8865.193800000005
32_71_2012-12-28,5589.783999999999
32_72_2012-12-28,62713.18880000005
32_74_2012-12-28,16475.19550000001
32_79_2012-12-28,13361.5133
32_80_2012-12-28,14953.541600000006
32_81_2012-12-28,14580.053899999994
32_82_2012-12-28,36590.68410000001
32_83_2012-12-28,4039.837399999998
32_85_2012-12-28,3629.5695000000014
32_87_2012-12-28,8614.865400000002
32_90_2012-12-28,71455.44370000006
32_91_2012-12-28,42152.916099999995
32_92_2012-12-28,124282.2208
32_93_2012-12-28,32783.91540000002
32_94_2012-12-28,41524.938200000026
32_95_2012-12-28,73129.91359999999
32_96_2012-12-28,3693.731499999998
32_97_2012-12-28,17137.27190000001
32_98_2012-12-28,9582.944200000002
32_99_2012-12-28,723.8357
32_1_2013-01-04,16082.429599999985
32_2_2013-01-04,47222.51969999997
32_3_2013-01-04,14252.305599999996
32_4_2013-01-04,29237.917999999983
32_5_2013-01-04,15683.57530000001
32_6_2013-01-04,3043.535899999999
32_7_2013-01-04,13377.517900000003
32_8_2013-01-04,23382.4591
32_9_2013-01-04,11107.91
32_10_2013-01-04,27782.620899999998
32_11_2013-01-04,17871.768300000003
32_12_2013-01-04,2354.470499999999
32_13_2013-01-04,30119.040300000022
32_14_2013-01-04,14131.551499999996
32_16_2013-01-04,3020.3911000000003
32_17_2013-01-04,10656.898699999992
32_18_2013-01-04,7893.6277
32_19_2013-01-04,1484.4831999999992
32_20_2013-01-04,3821.1935
32_21_2013-01-04,4131.008400000001
32_22_2013-01-04,6955.120400000001
32_23_2013-01-04,14810.746600000002
32_24_2013-01-04,2986.033199999999
32_25_2013-01-04,5977.058600000002
32_26_2013-01-04,4153.1891
32_27_2013-01-04,1405.9840000000008
32_28_2013-01-04,733.7904999999997
32_29_2013-01-04,2971.1795999999995
32_30_2013-01-04,1687.190000000001
32_31_2013-01-04,1713.5243000000012
32_32_2013-01-04,3568.4428000000007
32_33_2013-01-04,3319.435999999998
32_34_2013-01-04,7803.132799999995
32_35_2013-01-04,1318.1792
32_36_2013-01-04,995.1579999999999
32_37_2013-01-04,2786.4824000000012
32_38_2013-01-04,65320.17449999999
32_40_2013-01-04,62610.594699999994
32_41_2013-01-04,3973.654000000001
32_42_2013-01-04,5544.526600000004
32_44_2013-01-04,3396.8410999999974
32_46_2013-01-04,22235.663499999995
32_49_2013-01-04,4013.316700000005
32_52_2013-01-04,2088.1346
32_54_2013-01-04,25.80860000000001
32_55_2013-01-04,7875.420600000003
32_56_2013-01-04,599.3935000000002
32_58_2013-01-04,2165.7909000000004
32_59_2013-01-04,568.2443000000006
32_60_2013-01-04,796.372
32_67_2013-01-04,7914.129499999999
32_71_2013-01-04,4759.564399999999
32_72_2013-01-04,34822.786799999994
32_74_2013-01-04,17154.516000000003
32_79_2013-01-04,14537.602799999991
32_80_2013-01-04,16917.121199999987
32_81_2013-01-04,17534.379799999988
32_82_2013-01-04,16102.25340000001
32_83_2013-01-04,4704.708
32_85_2013-01-04,2203.608900000002
32_87_2013-01-04,6936.742099999999
32_90_2013-01-04,65471.49859999999
32_91_2013-01-04,50898.0091
32_92_2013-01-04,109457.00359999998
32_93_2013-01-04,32261.52510000002
32_94_2013-01-04,49200.70499999999
32_95_2013-01-04,80902.64690000007
32_96_2013-01-04,1810.1364000000017
32_97_2013-01-04,17319.021299999993
32_98_2013-01-04,6890.647600000006
32_1_2013-01-11,15411.7409
32_2_2013-01-11,48312.211699999956
32_3_2013-01-11,15018.245200000007
32_4_2013-01-11,27897.508999999995
32_5_2013-01-11,15694.555600000012
32_6_2013-01-11,2851.945800000001
32_7_2013-01-11,12858.790100000006
32_8_2013-01-11,23885.330199999997
32_9_2013-01-11,11069.858800000009
32_10_2013-01-11,20209.447800000005
32_11_2013-01-11,15628.970199999996
32_12_2013-01-11,2496.3206999999993
32_13_2013-01-11,30244.9784
32_14_2013-01-11,13634.088600000003
32_16_2013-01-11,2521.254900000002
32_17_2013-01-11,10395.641899999995
32_18_2013-01-11,3150.3656000000005
32_19_2013-01-11,1465.8066999999996
32_20_2013-01-11,3788.969
32_21_2013-01-11,4236.004600000001
32_22_2013-01-11,7113.660599999998
32_23_2013-01-11,14444.168499999987
32_24_2013-01-11,2603.353999999998
32_25_2013-01-11,5324.040100000002
32_26_2013-01-11,4000.252900000001
32_27_2013-01-11,1402.8573999999999
32_28_2013-01-11,791.4100999999996
32_29_2013-01-11,3055.4185999999986
32_30_2013-01-11,1641.3614000000007
32_31_2013-01-11,1550.9707000000012
32_32_2013-01-11,3481.8441000000003
32_33_2013-01-11,2937.248899999998
32_34_2013-01-11,8193.808299999999
32_35_2013-01-11,1415.7210000000005
32_36_2013-01-11,696.1714999999999
32_37_2013-01-11,2781.140600000001
32_38_2013-01-11,64079.58129999999
32_40_2013-01-11,63153.93169999997
32_41_2013-01-11,2298.081
32_42_2013-01-11,6142.908300000003
32_44_2013-01-11,3635.692999999999
32_45_2013-01-11,13.27690000000002
32_46_2013-01-11,22744.8297
32_49_2013-01-11,4671.951799999996
32_52_2013-01-11,2208.6395999999986
32_54_2013-01-11,12.232600000000001
32_55_2013-01-11,6300.503600000004
32_56_2013-01-11,470.6416000000001
32_58_2013-01-11,1931.9207000000006
32_59_2013-01-11,660.1687999999996
32_60_2013-01-11,707.0460000000002
32_67_2013-01-11,6750.331400000001
32_71_2013-01-11,4877.724900000002
32_72_2013-01-11,33232.42299999999
32_74_2013-01-11,16783.212400000004
32_79_2013-01-11,14187.274099999995
32_80_2013-01-11,16784.498299999985
32_81_2013-01-11,17199.623299999992
32_82_2013-01-11,15507.787800000007
32_83_2013-01-11,4163.750699999998
32_85_2013-01-11,1667.1517999999996
32_87_2013-01-11,7023.078099999997
32_90_2013-01-11,63843.11599999998
32_91_2013-01-11,50893.49519999998
32_92_2013-01-11,108804.92199999993
32_93_2013-01-11,31198.92990000002
32_94_2013-01-11,47882.3113
32_95_2013-01-11,83055.95300000007
32_96_2013-01-11,1925.6314000000007
32_97_2013-01-11,17010.58479999999
32_98_2013-01-11,6969.536400000001
32_1_2013-01-18,16394.123400000008
32_2_2013-01-18,46932.21499999996
32_3_2013-01-18,14006.969399999994
32_4_2013-01-18,27294.166800000006
32_5_2013-01-18,15734.956300000014
32_6_2013-01-18,3197.0916999999986
32_7_2013-01-18,13151.152999999998
32_8_2013-01-18,24494.14159999999
32_9_2013-01-18,10334.36419999999
32_10_2013-01-18,29613.565000000013
32_11_2013-01-18,16783.196199999995
32_12_2013-01-18,2424.3020000000006
32_13_2013-01-18,29945.727699999992
32_14_2013-01-18,13639.509499999991
32_16_2013-01-18,2957.093600000001
32_17_2013-01-18,10857.803100000001
32_18_2013-01-18,1807.6195999999995
32_19_2013-01-18,1518.5251999999996
32_20_2013-01-18,3640.4137999999994
32_21_2013-01-18,4304.948300000003
32_22_2013-01-18,6381.074099999995
32_23_2013-01-18,15251.564599999992
32_24_2013-01-18,3255.2044000000005
32_25_2013-01-18,6289.859199999998
32_26_2013-01-18,4173.659499999998
32_27_2013-01-18,1333.3209000000006
32_28_2013-01-18,758.9714000000002
32_29_2013-01-18,2981.1911
32_30_2013-01-18,1598.9855000000011
32_31_2013-01-18,1602.0705999999998
32_32_2013-01-18,3546.5959000000007
32_33_2013-01-18,3201.1394999999993
32_34_2013-01-18,8020.629899999996
32_35_2013-01-18,1392.7439
32_36_2013-01-18,895.5138999999998
32_37_2013-01-18,2799.4677
32_38_2013-01-18,64606.08339999999
32_40_2013-01-18,62691.81189999998
32_41_2013-01-18,1077.0850000000012
32_42_2013-01-18,5342.535900000002
32_44_2013-01-18,3766.7908999999995
32_45_2013-01-18,26.50579999999999
32_46_2013-01-18,23013.164799999984
32_49_2013-01-18,4574.814799999996
32_52_2013-01-18,2065.028300000001
32_54_2013-01-18,32.086800000000046
32_55_2013-01-18,6846.2856000000065
32_56_2013-01-18,572.9613000000003
32_58_2013-01-18,1645.4926000000007
32_59_2013-01-18,699.3495999999998
32_60_2013-01-18,635.4919999999998
32_67_2013-01-18,7648.1271
32_71_2013-01-18,4615.880299999995
32_72_2013-01-18,35611.6051
32_74_2013-01-18,18018.359499999988
32_79_2013-01-18,14142.508499999996
32_80_2013-01-18,16426.944599999988
32_81_2013-01-18,17320.03819999999
32_82_2013-01-18,15338.265500000003
32_83_2013-01-18,4024.5427999999974
32_85_2013-01-18,1488.4829000000009
32_87_2013-01-18,7255.986199999996
32_90_2013-01-18,61729.2339
32_91_2013-01-18,51228.24120000001
32_92_2013-01-18,106933.82529999997
32_93_2013-01-18,31244.692800000004
32_94_2013-01-18,47055.193900000006
32_95_2013-01-18,80911.07640000008
32_96_2013-01-18,1962.2393000000004
32_97_2013-01-18,17199.5568
32_98_2013-01-18,7047.772600000008
32_1_2013-01-25,15983.239700000002
32_2_2013-01-25,47707.48379999997
32_3_2013-01-25,14260.862300000004
32_4_2013-01-25,27243.275100000013
32_5_2013-01-25,16151.128500000015
32_6_2013-01-25,2921.4778
32_7_2013-01-25,13456.593700000003
32_8_2013-01-25,25315.765999999992
32_9_2013-01-25,10934.376299999996
32_10_2013-01-25,18524.645599999993
32_11_2013-01-25,13427.26679999999
32_12_2013-01-25,2641.714799999999
32_13_2013-01-25,30560.142299999992
32_14_2013-01-25,13553.808500000001
32_16_2013-01-25,3099.1661000000026
32_17_2013-01-25,10256.928300000003
32_18_2013-01-25,1364.611
32_19_2013-01-25,1611.2435000000007
32_20_2013-01-25,3908.748300000002
32_21_2013-01-25,4310.133900000002
32_22_2013-01-25,7139.150400000002
32_23_2013-01-25,14710.057399999996
32_24_2013-01-25,2671.3133
32_25_2013-01-25,5729.9375999999975
32_26_2013-01-25,4894.718300000002
32_27_2013-01-25,1408.7306000000003
32_28_2013-01-25,774.4444000000002
32_29_2013-01-25,3071.1286000000005
32_30_2013-01-25,1604.6122999999998
32_31_2013-01-25,1412.5376999999999
32_32_2013-01-25,4002.629499999998
32_33_2013-01-25,3225.099299999999
32_34_2013-01-25,10050.977200000005
32_35_2013-01-25,1505.0846
32_36_2013-01-25,827.3412999999999
32_37_2013-01-25,2935.0121000000004
32_38_2013-01-25,61852.74800000003
32_40_2013-01-25,62531.83450000007
32_41_2013-01-25,825.1872000000002
32_42_2013-01-25,6101.843199999999
32_44_2013-01-25,3865.0588000000025
32_45_2013-01-25,34.837399999999974
32_46_2013-01-25,23459.332300000005
32_49_2013-01-25,4643.281699999998
32_52_2013-01-25,2213.7050999999988
32_54_2013-01-25,28.587600000000023
32_55_2013-01-25,6758.5560000000005
32_56_2013-01-25,781.5001000000001
32_58_2013-01-25,1820.9447000000007
32_59_2013-01-25,676.7100999999997
32_60_2013-01-25,664.4120000000001
32_67_2013-01-25,8773.239800000003
32_71_2013-01-25,4469.773000000002
32_72_2013-01-25,36227.912800000006
32_74_2013-01-25,17373.5219
32_79_2013-01-25,14846.553899999988
32_80_2013-01-25,16044.241299999994
32_81_2013-01-25,17097.61049999999
32_82_2013-01-25,14343.807399999998
32_83_2013-01-25,3917.720199999998
32_85_2013-01-25,1559.0846
32_87_2013-01-25,6111.215199999999
32_90_2013-01-25,60570.42120000002
32_91_2013-01-25,49684.71510000001
32_92_2013-01-25,100925.78579999997
32_93_2013-01-25,29717.728899999976
32_94_2013-01-25,47868.423299999995
32_95_2013-01-25,81234.85900000007
32_96_2013-01-25,2691.4084000000007
32_97_2013-01-25,16318.094299999992
32_98_2013-01-25,7218.880100000002
32_1_2013-02-01,23320.556500000002
32_2_2013-02-01,47836.30999999996
32_3_2013-02-01,12514.244500000003
32_4_2013-02-01,28639.210099999993
32_5_2013-02-01,19263.287999999997
32_6_2013-02-01,3439.3695999999986
32_7_2013-02-01,14050.702699999996
32_8_2013-02-01,25474.191700000003
32_9_2013-02-01,11318.416200000005
32_10_2013-02-01,19810.935400000002
32_11_2013-02-01,14551.923899999994
32_12_2013-02-01,2738.5330999999983
32_13_2013-02-01,29435.284699999982
32_14_2013-02-01,13567.725600000003
32_16_2013-02-01,4044.8923999999993
32_17_2013-02-01,10481.84319999999
32_18_2013-02-01,3442.648999999999
32_19_2013-02-01,1516.1893
32_20_2013-02-01,4092.963999999997
32_21_2013-02-01,4193.4805
32_22_2013-02-01,7911.866700000004
32_23_2013-02-01,15252.502800000007
32_24_2013-02-01,2967.2412999999997
32_25_2013-02-01,5446.9692
32_26_2013-02-01,5062.686100000001
32_27_2013-02-01,1348.2369999999999
32_28_2013-02-01,760.7959999999999
32_29_2013-02-01,3099.036600000001
32_30_2013-02-01,1856.3754999999992
32_31_2013-02-01,1351.2721000000008
32_32_2013-02-01,3497.254100000002
32_33_2013-02-01,3416.598999999998
32_34_2013-02-01,8313.385499999997
32_35_2013-02-01,1459.6300000000003
32_36_2013-02-01,1087.3110000000001
32_37_2013-02-01,2763.8011999999994
32_38_2013-02-01,65918.58319999996
32_40_2013-02-01,62767.733800000045
32_41_2013-02-01,919.6570000000003
32_42_2013-02-01,6066.951099999998
32_44_2013-02-01,3863.3744999999985
32_46_2013-02-01,23650.647599999982
32_49_2013-02-01,4447.766100000005
32_52_2013-02-01,2272.2624000000005
32_54_2013-02-01,28.75380000000002
32_55_2013-02-01,7643.124500000003
32_56_2013-02-01,961.5298999999999
32_58_2013-02-01,1752.1299
32_59_2013-02-01,384.75350000000003
32_60_2013-02-01,726.0060000000003
32_67_2013-02-01,7612.222700000005
32_71_2013-02-01,5056.766899999997
32_72_2013-02-01,48369.97809999999
32_74_2013-02-01,14813.054200000008
32_79_2013-02-01,15194.15699999999
32_80_2013-02-01,16670.953500000007
32_81_2013-02-01,17374.753999999983
32_82_2013-02-01,15436.625800000002
32_83_2013-02-01,4039.4609000000028
